2021-10-29 08:55:38.798212,40.19,3.367,1.75,19.3,17.75
2021-10-29 08:55:39.803634,41.2,3.369,1.75,19.79,18.75
2021-10-29 08:55:40.809090,42.2,3.372,1.75,20.28,18.25
2021-10-29 08:55:41.814459,43.21,3.374,1.75,20.77,19.0
2021-10-29 08:55:42.819905,44.21,3.377,1.75,21.26,19.25
2021-10-29 08:55:43.825305,45.22,3.379,1.75,21.74,17.25
2021-10-29 08:55:44.830711,46.22,3.381,1.75,22.23,18.75
2021-10-29 08:55:45.836152,47.23,3.384,1.75,22.72,18.75
2021-10-29 08:55:46.841460,48.24,3.385,1.75,23.21,18.5
2021-10-29 08:55:47.846962,49.24,3.388,1.75,23.7,18.75
2021-10-29 08:55:48.862396,50.26,3.39,1.75,24.19,19.0
2021-10-29 08:55:49.867811,51.26,3.393,1.75,24.68,18.5
2021-10-29 08:55:50.873259,52.27,3.395,1.75,25.17,18.75
2021-10-29 08:55:51.878586,53.27,3.396,1.75,25.66,18.0
2021-10-29 08:55:52.884054,54.28,3.398,1.75,26.15,19.0
2021-10-29 08:55:53.889330,55.28,3.4,1.75,26.64,18.75
2021-10-29 08:55:54.894792,56.29,3.403,1.75,27.13,18.0
2021-10-29 08:55:55.900124,57.29,3.404,1.75,27.61,19.25
2021-10-29 08:55:56.905602,58.3,3.407,1.75,28.1,19.0
2021-10-29 08:55:57.910889,59.3,3.409,1.75,28.59,18.75
2021-10-29 08:55:58.916321,60.31,3.411,1.75,29.08,18.5
2021-10-29 08:55:59.921750,61.32,3.412,1.75,29.57,18.5
2021-10-29 08:56:00.927278,62.32,3.414,1.75,30.06,18.75
2021-10-29 08:56:01.932653,63.33,3.416,1.75,30.55,19.25
2021-10-29 08:56:02.938089,64.33,3.417,1.75,31.04,18.75
2021-10-29 08:56:03.943509,65.34,3.42,1.75,31.52,19.0
2021-10-29 08:56:04.948919,66.34,3.422,1.75,32.01,18.5
2021-10-29 08:56:05.954337,67.35,3.423,1.75,32.5,19.25
2021-10-29 08:56:06.959773,68.35,3.425,1.75,32.99,19.75
2021-10-29 08:56:07.965177,69.36,3.427,1.75,33.48,18.25
2021-10-29 08:56:08.970619,70.36,3.428,1.75,33.97,19.0
2021-10-29 08:56:09.976048,71.37,3.43,1.75,34.46,18.75
2021-10-29 08:56:10.981527,72.38,3.432,1.75,34.95,18.75
2021-10-29 08:56:11.986976,73.38,3.434,1.75,35.43,18.0
2021-10-29 08:56:12.992375,74.39,3.435,1.75,35.92,19.25
2021-10-29 08:56:13.997786,75.39,3.437,1.75,36.41,18.0
2021-10-29 08:56:15.013304,76.41,3.438,1.75,36.91,18.75
2021-10-29 08:56:16.018718,77.41,3.44,1.75,37.39,18.75
2021-10-29 08:56:17.034326,78.43,3.442,1.75,37.89,18.0
2021-10-29 08:56:18.039642,79.43,3.444,1.75,38.38,18.5
2021-10-29 08:56:19.045169,80.44,3.445,1.75,38.87,18.0
2021-10-29 08:56:20.050498,81.44,3.447,1.75,39.35,18.75
2021-10-29 08:56:21.061058,82.45,3.448,1.75,39.85,18.5
2021-10-29 08:56:22.066507,83.46,3.449,1.75,40.33,19.5
2021-10-29 08:56:23.072028,84.47,3.452,1.75,40.82,18.5
2021-10-29 08:56:24.077392,85.47,3.453,1.75,41.31,18.5
2021-10-29 08:56:25.082756,86.48,3.454,1.75,41.8,19.25
2021-10-29 08:56:26.088215,87.48,3.455,1.75,42.29,18.5
2021-10-29 08:56:27.093493,88.49,3.457,1.75,42.78,19.0
2021-10-29 08:56:28.098983,89.49,3.458,1.75,43.27,18.75
2021-10-29 08:56:29.104299,90.5,3.46,1.75,43.76,19.25
2021-10-29 08:56:30.109740,91.5,3.461,1.75,44.24,18.5
2021-10-29 08:56:31.115146,92.51,3.463,1.75,44.73,19.0
2021-10-29 08:56:32.120474,93.51,3.464,1.75,45.22,18.5
2021-10-29 08:56:33.125974,94.52,3.466,1.75,45.71,19.25
2021-10-29 08:56:34.131395,95.52,3.467,1.75,46.2,18.25
2021-10-29 08:56:35.136733,96.53,3.468,1.75,46.69,18.75
2021-10-29 08:56:36.142238,97.54,3.47,1.75,47.18,19.0
2021-10-29 08:56:37.147669,98.54,3.471,1.75,47.67,19.0
2021-10-29 08:56:38.158193,99.55,3.473,1.75,48.16,19.25
2021-10-29 08:56:39.163549,100.56,3.474,1.75,48.64,19.5
2021-10-29 08:56:40.168947,101.56,3.475,1.75,49.13,18.75
2021-10-29 08:56:41.174320,102.57,3.476,1.75,49.62,18.25
2021-10-29 08:56:42.179762,103.57,3.478,1.75,50.11,19.25
2021-10-29 08:56:43.185163,104.58,3.479,1.75,50.6,17.5
2021-10-29 08:56:44.190579,105.58,3.481,1.75,51.09,17.75
2021-10-29 08:56:45.196061,106.59,3.482,1.75,51.58,18.25
2021-10-29 08:56:46.201543,107.6,3.482,1.75,52.07,18.75
2021-10-29 08:56:47.207004,108.6,3.484,1.75,52.55,18.0
2021-10-29 08:56:48.217453,109.61,3.485,1.75,53.05,18.25
2021-10-29 08:56:49.222811,110.62,3.486,1.75,53.53,19.0
2021-10-29 08:56:50.228227,111.62,3.487,1.75,54.02,18.25
2021-10-29 08:56:51.238835,112.63,3.489,1.75,54.51,18.75
2021-10-29 08:56:52.244151,113.64,3.49,1.75,55.0,18.25
2021-10-29 08:56:53.259763,114.65,3.491,1.75,55.5,18.5
2021-10-29 08:56:54.265065,115.66,3.492,1.75,55.99,18.5
2021-10-29 08:56:55.270558,116.66,3.493,1.75,56.47,18.25
2021-10-29 08:56:56.275967,117.67,3.495,1.75,56.96,18.75
2021-10-29 08:56:57.281336,118.67,3.496,1.75,57.45,18.5
2021-10-29 08:56:58.286762,119.68,3.497,1.75,57.94,18.75
2021-10-29 08:56:59.292188,120.69,3.498,1.75,58.43,18.5
2021-10-29 08:57:00.297582,121.69,3.499,1.75,58.92,19.25
2021-10-29 08:57:01.302941,122.7,3.5,1.75,59.41,18.75
2021-10-29 08:57:02.308375,123.7,3.501,1.75,59.9,18.25
2021-10-29 08:57:03.313715,124.71,3.503,1.75,60.38,18.75
2021-10-29 08:57:04.319165,125.71,3.504,1.75,60.87,19.0
2021-10-29 08:57:05.324648,126.72,3.505,1.75,61.36,18.75
2021-10-29 08:57:06.335053,127.73,3.506,1.75,61.85,18.75
2021-10-29 08:57:07.340420,128.73,3.507,1.75,62.34,18.25
2021-10-29 08:57:08.345845,129.74,3.508,1.75,62.83,19.0
2021-10-29 08:57:09.351351,130.74,3.509,1.75,63.32,19.5
2021-10-29 08:57:10.356750,131.75,3.51,1.75,63.81,18.5
2021-10-29 08:57:11.367333,132.76,3.511,1.75,64.3,18.5
2021-10-29 08:57:12.372722,133.77,3.513,1.75,64.79,18.75
2021-10-29 08:57:13.378118,134.77,3.513,1.75,65.28,18.25
2021-10-29 08:57:14.383585,135.78,3.514,1.75,65.77,18.75
2021-10-29 08:57:15.389004,136.78,3.515,1.75,66.25,19.0
2021-10-29 08:57:16.394338,137.79,3.516,1.75,66.74,18.75
2021-10-29 08:57:17.399807,138.79,3.517,1.75,67.23,19.0
2021-10-29 08:57:18.405269,139.8,3.519,1.75,67.72,19.0
2021-10-29 08:57:19.410661,140.8,3.519,1.75,68.21,18.75
2021-10-29 08:57:20.416088,141.81,3.521,1.75,68.7,18.75
2021-10-29 08:57:21.421388,142.81,3.521,1.75,69.19,18.0
2021-10-29 08:57:22.426971,143.82,3.522,1.75,69.68,19.25
2021-10-29 08:57:23.437373,144.83,3.523,1.75,70.17,18.25
2021-10-29 08:57:24.442775,145.84,3.524,1.75,70.66,18.5
2021-10-29 08:57:25.448225,146.84,3.525,1.75,71.14,18.25
2021-10-29 08:57:26.453679,147.85,3.526,1.75,71.63,19.75
2021-10-29 08:57:27.459051,148.85,3.527,1.75,72.12,18.75
2021-10-29 08:57:28.464481,149.86,3.528,1.75,72.61,19.0
2021-10-29 08:57:29.469765,150.86,3.529,1.75,73.1,19.0
2021-10-29 08:57:30.475125,151.87,3.53,1.75,73.59,18.25
2021-10-29 08:57:31.480481,152.87,3.531,1.75,74.08,18.5
2021-10-29 08:57:32.485940,153.88,3.532,1.75,74.57,18.0
2021-10-29 08:57:33.491396,154.88,3.533,1.75,75.05,19.0
2021-10-29 08:57:34.496762,155.89,3.533,1.75,75.54,18.5
2021-10-29 08:57:35.502187,156.9,3.535,1.75,76.03,19.0
2021-10-29 08:57:36.507569,157.9,3.535,1.75,76.52,19.0
2021-10-29 08:57:37.513181,158.91,3.536,1.75,77.01,18.5
2021-10-29 08:57:38.518490,159.91,3.537,1.75,77.5,18.75
2021-10-29 08:57:39.523893,160.92,3.538,1.75,77.99,18.75
2021-10-29 08:57:40.529238,161.92,3.539,1.75,78.48,18.5
2021-10-29 08:57:41.534741,162.93,3.54,1.75,78.96,18.75
2021-10-29 08:57:42.540130,163.93,3.541,1.75,79.45,18.75
2021-10-29 08:57:43.545540,164.94,3.541,1.75,79.94,18.0
2021-10-29 08:57:44.550940,165.94,3.542,1.75,80.43,17.75
2021-10-29 08:57:45.556432,166.95,3.543,1.75,80.92,18.5
2021-10-29 08:57:46.561844,167.96,3.544,1.75,81.41,19.5
2021-10-29 08:57:47.567253,168.96,3.545,1.75,81.9,18.5
2021-10-29 08:57:48.572669,169.97,3.546,1.75,82.39,19.25
2021-10-29 08:57:49.588276,170.98,3.546,1.75,82.88,18.25
2021-10-29 08:57:50.593658,171.99,3.548,1.75,83.37,19.0
2021-10-29 08:57:51.599182,172.99,3.548,1.75,83.86,19.0
2021-10-29 08:57:52.604531,174.0,3.549,1.75,84.35,19.25
2021-10-29 08:57:53.610023,175.0,3.55,1.75,84.83,19.0
2021-10-29 08:57:54.615392,176.01,3.551,1.75,85.32,19.0
2021-10-29 08:57:55.620958,177.01,3.551,1.75,85.81,19.0
2021-10-29 08:57:56.626261,178.02,3.552,1.75,86.3,18.5
2021-10-29 08:57:57.631675,179.03,3.553,1.75,86.79,19.0
2021-10-29 08:57:58.637142,180.03,3.554,1.75,87.28,18.5
2021-10-29 08:57:59.642424,181.04,3.555,1.75,87.77,19.0
2021-10-29 08:58:00.647853,182.04,3.556,1.75,88.26,18.25
2021-10-29 08:58:01.663478,183.06,3.556,1.75,88.75,18.5
2021-10-29 08:58:02.668888,184.06,3.557,1.75,89.24,19.0
2021-10-29 08:58:03.674294,185.07,3.558,1.75,89.73,18.0
2021-10-29 08:58:04.679747,186.07,3.559,1.75,90.22,18.75
2021-10-29 08:58:05.685022,187.08,3.559,1.75,90.7,18.0
2021-10-29 08:58:06.690542,188.08,3.56,1.75,91.19,18.5
2021-10-29 08:58:07.695963,189.09,3.561,1.75,91.68,18.25
2021-10-29 08:58:08.701361,190.09,3.562,1.75,92.17,19.5
2021-10-29 08:58:09.706705,191.1,3.562,1.75,92.66,18.0
2021-10-29 08:58:10.712171,192.11,3.563,1.75,93.15,18.5
2021-10-29 08:58:11.717611,193.11,3.563,1.75,93.64,19.0
2021-10-29 08:58:12.723003,194.12,3.565,1.75,94.13,19.0
2021-10-29 08:58:13.728405,195.12,3.565,1.75,94.61,19.0
2021-10-29 08:58:14.733916,196.13,3.566,1.75,95.1,18.25
2021-10-29 08:58:15.739318,197.13,3.567,1.75,95.59,18.75
2021-10-29 08:58:16.744597,198.14,3.567,1.75,96.08,18.0
2021-10-29 08:58:17.750078,199.14,3.568,1.75,96.57,19.0
2021-10-29 08:58:18.755533,200.15,3.569,1.75,97.06,18.5
2021-10-29 08:58:19.760985,201.15,3.57,1.75,97.55,19.75
2021-10-29 08:58:20.766339,202.16,3.57,1.75,98.04,18.5
2021-10-29 08:58:21.771755,203.17,3.571,1.75,98.52,19.0
2021-10-29 08:58:22.777122,204.17,3.571,1.75,99.01,18.25
2021-10-29 08:58:23.782524,205.18,3.572,1.75,99.5,18.5
2021-10-29 08:58:24.788045,206.18,3.573,1.75,99.99,18.75
2021-10-29 08:58:25.793509,207.19,3.573,1.75,100.48,19.0
2021-10-29 08:58:26.798834,208.19,3.575,1.75,100.97,18.5
2021-10-29 08:58:27.814458,209.21,3.575,1.75,101.46,18.5
2021-10-29 08:58:28.819992,210.21,3.576,1.75,101.95,19.0
2021-10-29 08:58:29.825372,211.22,3.576,1.75,102.44,18.5
2021-10-29 08:58:30.830694,212.22,3.577,1.75,102.93,18.75
2021-10-29 08:58:31.846303,213.24,3.578,1.75,103.42,19.0
2021-10-29 08:58:32.851704,214.25,3.578,1.75,103.91,19.0
2021-10-29 08:58:33.857109,215.25,3.579,1.75,104.4,19.0
2021-10-29 08:58:34.862448,216.26,3.579,1.75,104.89,19.0
2021-10-29 08:58:35.867837,217.26,3.581,1.75,105.38,18.75
2021-10-29 08:58:36.873301,218.27,3.581,1.75,105.86,18.25
2021-10-29 08:58:37.883865,219.28,3.581,1.75,106.36,18.75
2021-10-29 08:58:38.889270,220.28,3.583,1.75,106.84,18.5
2021-10-29 08:58:39.894716,221.29,3.583,1.75,107.33,18.75
2021-10-29 08:58:40.900026,222.29,3.584,1.75,107.82,19.0
2021-10-29 08:58:41.905573,223.3,3.584,1.75,108.31,19.25
2021-10-29 08:58:42.916035,224.31,3.585,1.75,108.8,18.75
2021-10-29 08:58:43.926472,225.32,3.586,1.75,109.29,18.5
2021-10-29 08:58:44.937120,226.33,3.586,1.75,109.78,19.25
2021-10-29 08:58:45.942568,227.34,3.587,1.75,110.27,18.0
2021-10-29 08:58:46.958065,228.35,3.587,1.75,110.77,18.25
2021-10-29 08:58:47.963548,229.36,3.588,1.75,111.26,18.5
2021-10-29 08:58:48.968851,230.36,3.589,1.75,111.74,18.75
2021-10-29 08:58:49.974327,231.37,3.589,1.75,112.23,19.0
2021-10-29 08:58:50.979795,232.37,3.59,1.75,112.72,18.75
2021-10-29 08:58:51.985168,233.38,3.591,1.75,113.21,18.5
2021-10-29 08:58:52.990639,234.38,3.591,1.75,113.7,18.75
2021-10-29 08:58:53.996099,235.39,3.592,1.75,114.19,19.0
2021-10-29 08:58:55.001443,236.4,3.592,1.75,114.68,18.75
2021-10-29 08:58:56.006963,237.4,3.593,1.75,115.17,18.75
2021-10-29 08:58:57.012376,238.41,3.594,1.75,115.65,17.75
2021-10-29 08:58:58.017761,239.41,3.594,1.75,116.14,19.25
2021-10-29 08:58:59.023257,240.42,3.594,1.75,116.63,18.5
2021-10-29 08:59:00.028539,241.42,3.595,1.75,117.12,19.0
2021-10-29 08:59:01.033967,242.43,3.595,1.75,117.61,18.25
2021-10-29 08:59:02.039403,243.43,3.596,1.75,118.1,18.5
2021-10-29 08:59:03.044818,244.44,3.597,1.75,118.59,19.0
2021-10-29 08:59:04.050233,245.44,3.597,1.75,119.08,19.25
2021-10-29 08:59:05.055703,246.45,3.598,1.75,119.56,19.0
2021-10-29 08:59:06.061097,247.45,3.598,1.75,120.05,18.5
2021-10-29 08:59:07.066488,248.46,3.599,1.75,120.54,19.25
2021-10-29 08:59:08.071897,249.47,3.6,1.75,121.03,18.25
2021-10-29 08:59:09.077290,250.47,3.6,1.75,121.52,18.75
2021-10-29 08:59:10.082657,251.48,3.6,1.75,122.01,18.0
2021-10-29 08:59:11.088179,252.48,3.601,1.75,122.5,19.25
2021-10-29 08:59:12.093487,253.49,3.602,1.75,122.99,18.75
2021-10-29 08:59:13.108998,254.5,3.602,1.75,123.48,18.5
2021-10-29 08:59:14.114530,255.51,3.603,1.75,123.97,18.75
2021-10-29 08:59:15.119900,256.51,3.603,1.75,124.46,18.75
2021-10-29 08:59:16.125287,257.52,3.604,1.75,124.95,18.5
2021-10-29 08:59:17.130640,258.52,3.605,1.75,125.43,17.5
2021-10-29 08:59:18.136172,259.53,3.605,1.75,125.92,19.5
2021-10-29 08:59:19.141546,260.54,3.605,1.75,126.41,18.75
2021-10-29 08:59:20.152064,261.55,3.606,1.75,126.9,19.25
2021-10-29 08:59:21.157580,262.55,3.606,1.75,127.39,18.75
2021-10-29 08:59:22.163029,263.56,3.607,1.75,127.88,18.5
2021-10-29 08:59:23.168383,264.56,3.608,1.75,128.37,18.75
2021-10-29 08:59:24.173793,265.57,3.608,1.75,128.86,18.25
2021-10-29 08:59:25.179265,266.57,3.608,1.75,129.35,19.25
2021-10-29 08:59:26.184706,267.58,3.609,1.75,129.84,18.5
2021-10-29 08:59:27.190051,268.58,3.61,1.75,130.32,19.25
2021-10-29 08:59:28.195449,269.59,3.61,1.75,130.81,19.25
2021-10-29 08:59:29.200882,270.59,3.61,1.75,131.3,18.75
2021-10-29 08:59:30.206265,271.6,3.611,1.75,131.79,18.25
2021-10-29 08:59:31.211770,272.61,3.611,1.75,132.28,19.25
2021-10-29 08:59:32.217164,273.61,3.611,1.75,132.77,18.75
2021-10-29 08:59:33.222504,274.62,3.612,1.75,133.26,18.5
2021-10-29 08:59:34.227894,275.62,3.613,1.75,133.75,18.25
2021-10-29 08:59:35.233302,276.63,3.613,1.75,134.23,19.0
2021-10-29 08:59:36.238780,277.63,3.614,1.75,134.72,18.75
2021-10-29 08:59:37.244140,278.64,3.614,1.75,135.21,19.0
2021-10-29 08:59:38.249624,279.64,3.614,1.75,135.7,19.0
2021-10-29 08:59:39.260079,280.65,3.615,1.75,136.19,18.0
2021-10-29 08:59:40.275645,281.67,3.615,1.75,136.69,19.25
2021-10-29 08:59:41.280990,282.67,3.616,1.75,137.17,18.0
2021-10-29 08:59:42.286418,283.68,3.616,1.75,137.66,18.75
2021-10-29 08:59:43.291860,284.69,3.616,1.75,138.15,18.0
2021-10-29 08:59:44.297302,285.69,3.617,1.75,138.64,18.75
2021-10-29 08:59:45.307718,286.7,3.618,1.75,139.13,19.0
2021-10-29 08:59:46.313156,287.71,3.618,1.75,139.62,18.5
2021-10-29 08:59:47.323734,288.72,3.618,1.75,140.11,19.25
2021-10-29 08:59:48.329050,289.72,3.619,1.75,140.6,18.5
2021-10-29 08:59:49.334451,290.73,3.619,1.75,141.09,19.5
2021-10-29 08:59:50.339963,291.73,3.619,1.75,141.58,18.25
2021-10-29 08:59:51.345345,292.74,3.62,1.75,142.07,18.75
2021-10-29 08:59:52.350712,293.74,3.62,1.75,142.56,19.0
2021-10-29 08:59:53.366252,294.76,3.621,1.75,143.05,18.0
2021-10-29 08:59:54.371738,295.77,3.621,1.75,143.54,19.0
2021-10-29 08:59:55.377159,296.77,3.621,1.75,144.03,18.75
2021-10-29 08:59:56.382483,297.78,3.622,1.75,144.52,19.0
2021-10-29 08:59:57.387997,298.78,3.622,1.75,145.0,18.5
2021-10-29 08:59:58.403509,299.8,3.622,1.75,145.5,18.25
2021-10-29 08:59:59.408873,300.8,3.622,1.75,145.99,18.0
2021-10-29 09:00:00.414312,301.81,3.623,1.75,146.48,18.5
2021-10-29 09:00:01.419677,302.81,3.624,1.75,146.96,18.75
2021-10-29 09:00:02.425148,303.82,3.624,1.75,147.45,18.5
2021-10-29 09:00:03.430465,304.82,3.624,1.75,147.94,20.0
2021-10-29 09:00:04.435799,305.83,3.624,1.75,148.43,19.0
2021-10-29 09:00:05.441335,306.83,3.624,1.75,148.92,19.25
2021-10-29 09:00:06.446743,307.84,3.625,1.75,149.41,18.5
2021-10-29 09:00:07.462237,308.86,3.625,1.75,149.9,19.0
2021-10-29 09:00:08.467724,309.86,3.625,1.75,150.39,18.25
2021-10-29 09:00:09.473089,310.87,3.625,1.75,150.88,18.75
2021-10-29 09:00:10.478538,311.87,3.626,1.75,151.37,19.25
2021-10-29 09:00:11.484022,312.88,3.626,1.75,151.86,18.75
2021-10-29 09:00:12.489369,313.88,3.627,1.75,152.35,18.75
2021-10-29 09:00:13.494856,314.89,3.627,1.75,152.83,18.5
2021-10-29 09:00:14.500276,315.89,3.627,1.75,153.32,19.0
2021-10-29 09:00:15.505710,316.9,3.627,1.75,153.81,19.0
2021-10-29 09:00:16.511033,317.9,3.628,1.75,154.3,19.0
2021-10-29 09:00:17.516514,318.91,3.628,1.75,154.79,17.75
2021-10-29 09:00:18.532065,319.93,3.629,1.75,155.28,19.0
2021-10-29 09:00:19.537410,320.93,3.629,1.75,155.77,19.0
2021-10-29 09:00:20.542892,321.94,3.629,1.75,156.26,18.5
2021-10-29 09:00:21.548211,322.94,3.629,1.75,156.75,18.5
2021-10-29 09:00:22.553599,323.95,3.629,1.75,157.24,18.25
2021-10-29 09:00:23.559007,324.95,3.63,1.75,157.73,19.5
2021-10-29 09:00:24.564452,325.96,3.63,1.75,158.21,18.5
2021-10-29 09:00:25.569902,326.96,3.63,1.75,158.7,18.75
2021-10-29 09:00:26.575331,327.97,3.63,1.75,159.19,18.25
2021-10-29 09:00:27.580659,328.97,3.63,1.75,159.68,19.0
2021-10-29 09:00:28.586149,329.98,3.63,1.75,160.17,18.25
2021-10-29 09:00:29.591538,330.99,3.631,1.75,160.66,19.25
2021-10-29 09:00:30.596925,331.99,3.631,1.75,161.15,18.5
2021-10-29 09:00:31.602396,333.0,3.631,1.75,161.64,18.25
2021-10-29 09:00:32.607765,334.0,3.632,1.75,162.12,18.75
2021-10-29 09:00:33.618336,335.01,3.632,1.75,162.62,18.75
2021-10-29 09:00:34.623683,336.02,3.632,1.75,163.1,19.25
2021-10-29 09:00:35.629063,337.02,3.632,1.75,163.59,18.5
2021-10-29 09:00:36.634559,338.03,3.632,1.75,164.08,19.25
2021-10-29 09:00:37.639962,339.03,3.632,1.75,164.57,18.5
2021-10-29 09:00:38.645391,340.04,3.633,1.75,165.06,19.5
2021-10-29 09:00:39.650778,341.04,3.633,1.75,165.55,18.75
2021-10-29 09:00:40.656264,342.05,3.633,1.75,166.04,18.75
2021-10-29 09:00:41.661609,343.06,3.633,1.75,166.53,18.75
2021-10-29 09:00:42.677169,344.07,3.633,1.75,167.02,18.0
2021-10-29 09:00:43.682541,345.08,3.633,1.75,167.51,19.25
2021-10-29 09:00:44.688126,346.08,3.633,1.75,168.0,18.0
2021-10-29 09:00:45.693508,347.09,3.633,1.75,168.49,19.0
2021-10-29 09:00:46.709012,348.1,3.634,1.75,168.98,18.5
2021-10-29 09:00:47.714526,349.11,3.634,1.75,169.47,18.75
2021-10-29 09:00:48.719883,350.11,3.634,1.75,169.96,18.5
2021-10-29 09:00:49.725346,351.12,3.634,1.75,170.45,18.75
2021-10-29 09:00:50.730681,352.12,3.635,1.75,170.93,18.5
2021-10-29 09:00:51.736167,353.13,3.635,1.75,171.42,18.5
2021-10-29 09:00:52.741607,354.14,3.635,1.75,171.91,18.25
2021-10-29 09:00:53.747089,355.14,3.635,1.75,172.4,18.25
2021-10-29 09:00:54.752431,356.15,3.635,1.75,172.89,19.5
2021-10-29 09:00:55.757859,357.15,3.635,1.75,173.38,18.5
2021-10-29 09:00:56.763288,358.16,3.635,1.75,173.87,19.25
2021-10-29 09:00:57.768661,359.16,3.635,1.75,174.36,18.5
2021-10-29 09:00:58.774019,360.17,3.635,1.75,174.84,19.0
2021-10-29 09:00:59.779460,361.17,3.636,1.75,175.33,18.25
2021-10-29 09:01:00.784934,362.18,3.636,1.75,175.82,19.5
2021-10-29 09:01:01.795408,363.19,3.636,1.75,176.31,18.75
2021-10-29 09:01:02.800866,364.19,3.636,1.75,176.8,18.5
2021-10-29 09:01:03.806184,365.2,3.636,1.75,177.29,19.0
2021-10-29 09:01:04.811640,366.21,3.637,1.75,177.78,17.75
2021-10-29 09:01:05.817058,367.21,3.637,1.75,178.27,18.75
2021-10-29 09:01:06.822507,368.22,3.637,1.75,178.76,18.25
2021-10-29 09:01:07.827945,369.22,3.637,1.75,179.25,19.0
2021-10-29 09:01:08.833243,370.23,3.637,1.75,179.73,18.75
2021-10-29 09:01:09.838648,371.23,3.637,1.75,180.22,19.0
2021-10-29 09:01:10.844113,372.24,3.637,1.75,180.71,18.25
2021-10-29 09:01:11.849493,373.24,3.637,1.75,181.2,17.75
2021-10-29 09:01:12.854966,374.25,3.637,1.75,181.69,18.5
2021-10-29 09:01:13.860329,375.25,3.637,1.75,182.18,18.25
2021-10-29 09:01:14.865711,376.26,3.637,1.75,182.67,18.5
2021-10-29 09:01:15.871256,377.26,3.638,1.75,183.16,18.5
2021-10-29 09:01:16.876594,378.27,3.638,1.75,183.64,19.25
2021-10-29 09:01:17.892274,379.29,3.638,1.75,184.14,18.0
2021-10-29 09:01:18.897647,380.29,3.638,1.75,184.63,18.75
2021-10-29 09:01:19.903087,381.3,3.638,1.75,185.12,17.75
2021-10-29 09:01:20.908502,382.3,3.638,1.75,185.6,18.75
2021-10-29 09:01:21.913929,383.31,3.638,1.75,186.09,18.25
2021-10-29 09:01:22.919271,384.31,3.638,1.75,186.58,19.0
2021-10-29 09:01:23.924724,385.32,3.638,1.75,187.07,19.25
2021-10-29 09:01:24.930161,386.32,3.638,1.75,187.56,18.0
2021-10-29 09:01:25.935489,387.33,3.638,1.75,188.05,19.25
2021-10-29 09:01:26.940903,388.33,3.638,1.75,188.54,18.25
2021-10-29 09:01:27.946408,389.34,3.638,1.75,189.03,18.5
2021-10-29 09:01:28.951873,390.35,3.638,1.75,189.51,18.75
